# hypstar_220261_radcal_L_220104_swir.dat
# File was created 2022-01-06 16:08:47 UTC
#
# Calibrated by Joel Kuusk, Tartu Observatory, University of Tartu, 2022-01-04
#
# Applied corrections:
# nonlinearity	hypstar_220261_nonlin_corr_coefs_220105.dat
# wavelength	hypstar_220261_wl_coefs_220105.dat
# thermal	none
# stray light	none
#
# L [mW m-2 nm-1 sr-1] = DN / inttime_ms * 1000 * cal_coef
# Pixel counting starts from 0
#
# px	wl	cal_coef	u_cal_coef(k=2)	u_lamp(k=1)	u_aging(k=1)	u_power(k=1)	u_align_lamp(k=1)	u_panel(k=1)	u_interp_panel(k=1)	u_align_panel(k=1)	u_wl_source(k=1)	u_lab_stray(k=1)	u_panel_backrefl(k=1)	u_dist(k=1)	u_align(k=1)	u_temp(k=1)	u_lin(k=1)	u_stray(k=1)	u_typeA(k=1)
0	875.42	2.06012e-03	1.53	0.613	0.130	0.0347	0.100	0.150	0.100	0.100	0.000652	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.0227
1	879.06	1.08558e-03	1.53	0.613	0.130	0.0346	0.100	0.150	0.100	0.100	0.000523	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.0127
2	882.69	7.43426e-04	1.53	0.613	0.130	0.0344	0.100	0.150	0.100	0.100	0.000184	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00953
3	886.32	6.2137e-04	1.53	0.613	0.130	0.0343	0.100	0.150	0.100	0.100	0.0000527	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00790
4	889.95	5.74705e-04	1.53	0.613	0.130	0.0342	0.100	0.150	0.100	0.100	0.0000798	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00725
5	893.57	5.49746e-04	1.53	0.613	0.130	0.0340	0.100	0.150	0.100	0.100	0.000261	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00707
6	897.19	5.29436e-04	1.53	0.613	0.130	0.0339	0.100	0.150	0.100	0.100	0.000395	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00604
7	900.81	5.07557e-04	3.63	1.76	0.130	0.0337	0.100	0.150	0.100	0.100	0.000132	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00672
8	904.42	4.87541e-04	3.63	1.76	0.130	0.0336	0.100	0.150	0.100	0.100	0.0000631	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00655
9	908.03	4.65968e-04	3.63	1.76	0.130	0.0335	0.100	0.150	0.100	0.100	0.00000418	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00614
10	911.64	4.38909e-04	3.63	1.76	0.130	0.0333	0.100	0.150	0.100	0.100	0.0000136	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00533
11	915.24	4.05475e-04	3.63	1.76	0.130	0.0332	0.100	0.150	0.100	0.100	0.0000786	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00553
12	918.84	3.69003e-04	3.63	1.76	0.130	0.0331	0.100	0.150	0.100	0.100	0.000143	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00514
13	922.44	3.36111e-04	3.63	1.76	0.130	0.0330	0.100	0.150	0.100	0.100	0.000158	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00508
14	926.04	3.12385e-04	3.63	1.76	0.130	0.0328	0.100	0.150	0.100	0.100	0.000220	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00443
15	929.63	2.97382e-04	3.63	1.76	0.130	0.0327	0.100	0.150	0.100	0.100	0.000281	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00443
16	933.22	2.87285e-04	3.63	1.76	0.130	0.0326	0.100	0.150	0.100	0.100	0.000480	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00432
17	936.81	2.79774e-04	3.63	1.76	0.130	0.0325	0.100	0.150	0.100	0.100	0.000539	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00428
18	940.39	2.74418e-04	3.63	1.76	0.130	0.0323	0.100	0.150	0.100	0.100	0.000471	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00384
19	943.97	2.69724e-04	3.63	1.76	0.130	0.0322	0.100	0.150	0.100	0.100	0.000528	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00400
20	947.55	2.65312e-04	3.63	1.76	0.130	0.0321	0.100	0.150	0.100	0.100	0.000584	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00371
21	951.12	2.60701e-04	3.63	1.76	0.130	0.0320	0.100	0.150	0.100	0.100	0.000573	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00390
22	954.69	2.55964e-04	3.63	1.76	0.130	0.0318	0.100	0.150	0.100	0.100	0.000627	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00369
23	958.26	2.51431e-04	3.63	1.76	0.130	0.0317	0.100	0.150	0.100	0.100	0.000680	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00395
24	961.82	2.46554e-04	3.63	1.76	0.130	0.0316	0.100	0.150	0.100	0.100	0.000815	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00378
25	965.38	2.41539e-04	3.63	1.76	0.130	0.0315	0.100	0.150	0.100	0.100	0.000867	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00347
26	968.94	2.36453e-04	3.63	1.76	0.130	0.0314	0.100	0.150	0.100	0.100	0.000918	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00348
27	972.49	2.31713e-04	3.63	1.76	0.130	0.0313	0.100	0.150	0.100	0.100	0.00104	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00348
28	976.04	2.26982e-04	3.63	1.76	0.130	0.0311	0.100	0.150	0.100	0.100	0.00109	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00340
29	979.59	2.21974e-04	3.63	1.76	0.130	0.0310	0.100	0.150	0.100	0.100	0.00114	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00339
30	983.14	2.17323e-04	3.63	1.76	0.130	0.0309	0.100	0.150	0.100	0.100	0.00113	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00350
31	986.68	2.13163e-04	3.63	1.76	0.130	0.0308	0.100	0.150	0.100	0.100	0.00118	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00319
32	990.22	2.09632e-04	3.63	1.76	0.130	0.0307	0.100	0.150	0.100	0.100	0.00111	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00325
33	993.75	2.06339e-04	3.63	1.76	0.130	0.0306	0.100	0.150	0.100	0.100	0.00115	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00350
34	997.28	2.033e-04	3.63	1.76	0.130	0.0305	0.100	0.150	0.100	0.100	0.00119	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00351
35	1000.81	1.99953e-04	3.60	1.74	0.130	0.0304	0.100	0.150	0.100	0.100	0.00134	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00338
36	1004.33	1.97479e-04	3.45	1.66	0.130	0.0303	0.100	0.150	0.100	0.100	0.00138	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00333
37	1007.86	1.95357e-04	3.31	1.59	0.130	0.0302	0.100	0.150	0.100	0.100	0.00142	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00300
38	1011.37	1.9366e-04	3.22	1.54	0.130	0.0301	0.100	0.150	0.100	0.100	0.00154	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00321
39	1014.89	1.91486e-04	3.22	1.54	0.130	0.0300	0.100	0.150	0.100	0.100	0.00158	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00289
40	1018.40	1.89671e-04	3.22	1.54	0.130	0.0299	0.100	0.150	0.100	0.100	0.00162	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00302
41	1021.91	1.87854e-04	3.22	1.54	0.130	0.0297	0.100	0.150	0.100	0.100	0.00161	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00306
42	1025.41	1.86559e-04	3.22	1.54	0.130	0.0296	0.100	0.150	0.100	0.100	0.00165	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00327
43	1028.92	1.85439e-04	3.22	1.54	0.130	0.0295	0.100	0.150	0.100	0.100	0.00169	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00329
44	1032.41	1.8444e-04	3.22	1.54	0.130	0.0294	0.100	0.150	0.100	0.100	0.00160	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00300
45	1035.91	1.83507e-04	3.22	1.54	0.130	0.0293	0.100	0.150	0.100	0.100	0.00164	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00306
46	1039.40	1.82186e-04	3.22	1.54	0.130	0.0292	0.100	0.150	0.100	0.100	0.00168	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00325
47	1042.89	1.81385e-04	3.22	1.54	0.130	0.0291	0.100	0.150	0.100	0.100	0.00173	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00343
48	1046.37	1.80835e-04	3.22	1.54	0.130	0.0291	0.100	0.150	0.100	0.100	0.00176	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00312
49	1049.86	1.80368e-04	3.22	1.54	0.130	0.0290	0.100	0.150	0.100	0.100	0.00180	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00299
50	1053.33	1.79843e-04	3.22	1.54	0.130	0.0289	0.100	0.150	0.100	0.100	0.00183	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00309
51	1056.81	1.78966e-04	3.22	1.54	0.130	0.0288	0.100	0.150	0.100	0.100	0.00186	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00332
52	1060.28	1.77957e-04	3.22	1.54	0.130	0.0287	0.100	0.150	0.100	0.100	0.00199	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00326
53	1063.75	1.76906e-04	3.22	1.54	0.130	0.0286	0.100	0.150	0.100	0.100	0.00202	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00288
54	1067.21	1.7573e-04	3.22	1.54	0.130	0.0285	0.100	0.150	0.100	0.100	0.00206	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00294
55	1070.67	1.74702e-04	3.22	1.54	0.130	0.0284	0.100	0.150	0.100	0.100	0.00214	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00315
56	1074.13	1.73317e-04	3.22	1.54	0.130	0.0283	0.100	0.150	0.100	0.100	0.00217	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00302
57	1077.58	1.71493e-04	3.22	1.54	0.130	0.0282	0.100	0.150	0.100	0.100	0.00220	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00293
58	1081.03	1.6945e-04	3.22	1.54	0.130	0.0281	0.100	0.150	0.100	0.100	0.00179	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00342
59	1084.48	1.67496e-04	3.22	1.54	0.130	0.0280	0.100	0.150	0.100	0.100	0.00182	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00271
60	1087.92	1.65354e-04	3.22	1.54	0.130	0.0279	0.100	0.150	0.100	0.100	0.00185	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00296
61	1091.36	1.62635e-04	3.20	1.53	0.130	0.0279	0.100	0.150	0.100	0.100	0.00183	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00308
62	1094.80	1.60315e-04	3.14	1.50	0.130	0.0278	0.100	0.150	0.100	0.100	0.00186	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00301
63	1098.23	1.58253e-04	3.08	1.47	0.130	0.0277	0.100	0.150	0.100	0.100	0.00189	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00274
64	1101.66	1.55743e-04	3.05	1.46	0.130	0.0276	0.100	0.150	0.100	0.100	0.00230	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00271
65	1105.09	1.53478e-04	3.05	1.46	0.130	0.0275	0.100	0.150	0.100	0.100	0.00232	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00305
66	1108.51	1.51309e-04	3.05	1.46	0.130	0.0274	0.100	0.150	0.100	0.100	0.00235	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00306
67	1111.93	1.49537e-04	3.05	1.46	0.130	0.0273	0.100	0.150	0.100	0.100	0.00239	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00297
68	1115.34	1.47941e-04	3.05	1.46	0.130	0.0273	0.100	0.150	0.100	0.100	0.00242	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00307
69	1118.75	1.46517e-04	3.05	1.46	0.130	0.0272	0.100	0.150	0.100	0.100	0.00244	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00316
70	1122.16	1.45096e-04	3.05	1.46	0.130	0.0271	0.100	0.150	0.100	0.100	0.00252	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00289
71	1125.57	1.43837e-04	3.05	1.46	0.130	0.0270	0.100	0.150	0.100	0.100	0.00254	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00293
72	1128.97	1.42743e-04	3.05	1.46	0.130	0.0269	0.100	0.150	0.100	0.100	0.00256	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00286
73	1132.36	1.42075e-04	3.05	1.46	0.130	0.0268	0.100	0.150	0.100	0.100	0.00261	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00268
74	1135.76	1.41688e-04	3.05	1.46	0.130	0.0268	0.100	0.150	0.100	0.100	0.00263	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00282
75	1139.15	1.41791e-04	3.05	1.46	0.130	0.0267	0.100	0.150	0.100	0.100	0.00266	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00299
76	1142.53	1.42116e-04	3.05	1.45	0.130	0.0266	0.100	0.150	0.100	0.100	0.00269	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00258
77	1145.91	1.42499e-04	3.04	1.45	0.130	0.0265	0.100	0.150	0.100	0.100	0.00271	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00305
78	1149.29	1.42859e-04	3.03	1.45	0.130	0.0265	0.100	0.150	0.100	0.100	0.00274	0.100	0.100	0.120	0.100	0.300	0.0800	0	0.00276
