# hypstar_221231_radcal_E_211004_swir.dat
# Calibrated by Joel Kuusk, Tartu Observatory, University of Tartu, 2021-10-04
#
# Applied corrections:
# nonlinearity	hypstar_221231_nonlin_corr_coefs_210715.dat
# wavelength	hypstar_221231_wl_coefs_210714.dat
# thermal	none
# stray light	none
#
# E [mW m-2 nm-1] = DN / inttime_ms * 1000 * cal_coef
# Pixel counting starts from 0
#
# px	wl	cal_coef	u_cal_coef(k=2)	u_lamp(k=1)	u_aging(k=1)	u_power(k=1)	u_align_lamp(k=1)	u_panel(k=1)	u_interp_panel(k=1)	u_align_panel(k=1)	u_wl_source(k=1)	u_lab_stray(k=1)	u_panel_backrefl(k=1)	u_dist(k=1)	u_align(k=1)	u_temp(k=1)	u_lin(k=1)	u_stray(k=1)	u_typeA(k=1)
0	883.18	2.38129e-02	1.68	0.613	0.102	0.0344	0.100	0	0	0	0.000641	0.100	0	0.440	0.100	0.300	0.0300	0	0.0102
1	886.79	2.13598e-02	1.68	0.613	0.102	0.0343	0.100	0	0	0	0.000327	0.100	0	0.440	0.100	0.300	0.0300	0	0.00954
2	890.40	2.04501e-02	1.68	0.613	0.102	0.0341	0.100	0	0	0	0.0000103	0.100	0	0.440	0.100	0.300	0.0300	0	0.00914
3	894.00	1.96396e-02	1.68	0.613	0.102	0.0340	0.100	0	0	0	0.000309	0.100	0	0.440	0.100	0.300	0.0300	0	0.00893
4	897.60	1.88162e-02	1.68	0.613	0.102	0.0339	0.100	0	0	0	0.000631	0.100	0	0.440	0.100	0.300	0.0300	0	0.00762
5	901.20	1.79858e-02	3.69	1.76	0.102	0.0337	0.100	0	0	0	0.000653	0.100	0	0.440	0.100	0.300	0.0300	0	0.00775
6	904.80	1.72827e-02	3.69	1.76	0.102	0.0336	0.100	0	0	0	0.000490	0.100	0	0.440	0.100	0.300	0.0300	0	0.00806
7	908.39	1.64876e-02	3.69	1.76	0.102	0.0335	0.100	0	0	0	0.000329	0.100	0	0.440	0.100	0.300	0.0300	0	0.00726
8	911.99	1.55887e-02	3.69	1.76	0.102	0.0333	0.100	0	0	0	0.000172	0.100	0	0.440	0.100	0.300	0.0300	0	0.00699
9	915.58	1.44318e-02	3.69	1.76	0.102	0.0332	0.100	0	0	0	0.0000163	0.100	0	0.440	0.100	0.300	0.0300	0	0.00659
10	919.16	1.28807e-02	3.69	1.76	0.102	0.0331	0.100	0	0	0	0.000136	0.100	0	0.440	0.100	0.300	0.0300	0	0.00653
11	922.75	1.14751e-02	3.69	1.76	0.102	0.0329	0.100	0	0	0	0.000287	0.100	0	0.440	0.100	0.300	0.0300	0	0.00523
12	926.33	1.05505e-02	3.69	1.76	0.102	0.0328	0.100	0	0	0	0.000434	0.100	0	0.440	0.100	0.300	0.0300	0	0.00484
13	929.91	9.99452e-03	3.69	1.76	0.102	0.0327	0.100	0	0	0	0.000580	0.100	0	0.440	0.100	0.300	0.0300	0	0.00527
14	933.49	9.59712e-03	3.69	1.76	0.102	0.0326	0.100	0	0	0	0.000723	0.100	0	0.440	0.100	0.300	0.0300	0	0.00457
15	937.06	9.32047e-03	3.69	1.76	0.102	0.0324	0.100	0	0	0	0.000863	0.100	0	0.440	0.100	0.300	0.0300	0	0.00458
16	940.63	9.1365e-03	3.69	1.76	0.102	0.0323	0.100	0	0	0	0.00100	0.100	0	0.440	0.100	0.300	0.0300	0	0.00444
17	944.20	8.99838e-03	3.69	1.76	0.102	0.0322	0.100	0	0	0	0.00114	0.100	0	0.440	0.100	0.300	0.0300	0	0.00416
18	947.77	8.86109e-03	3.69	1.76	0.102	0.0321	0.100	0	0	0	0.00127	0.100	0	0.440	0.100	0.300	0.0300	0	0.00411
19	951.33	8.73391e-03	3.69	1.76	0.102	0.0320	0.100	0	0	0	0.00140	0.100	0	0.440	0.100	0.300	0.0300	0	0.00427
20	954.89	8.63249e-03	3.69	1.76	0.102	0.0318	0.100	0	0	0	0.00153	0.100	0	0.440	0.100	0.300	0.0300	0	0.00402
21	958.45	8.54042e-03	3.69	1.76	0.102	0.0317	0.100	0	0	0	0.00166	0.100	0	0.440	0.100	0.300	0.0300	0	0.00425
22	962.00	8.40639e-03	3.69	1.76	0.102	0.0316	0.100	0	0	0	0.00179	0.100	0	0.440	0.100	0.300	0.0300	0	0.00378
23	965.56	8.23929e-03	3.69	1.76	0.102	0.0315	0.100	0	0	0	0.00191	0.100	0	0.440	0.100	0.300	0.0300	0	0.00404
24	969.11	8.08697e-03	3.69	1.76	0.102	0.0314	0.100	0	0	0	0.00203	0.100	0	0.440	0.100	0.300	0.0300	0	0.00397
25	972.65	7.97288e-03	3.69	1.76	0.102	0.0313	0.100	0	0	0	0.00215	0.100	0	0.440	0.100	0.300	0.0300	0	0.00365
26	976.20	7.84786e-03	3.69	1.76	0.102	0.0311	0.100	0	0	0	0.00227	0.100	0	0.440	0.100	0.300	0.0300	0	0.00374
27	979.74	7.68644e-03	3.69	1.76	0.102	0.0310	0.100	0	0	0	0.00238	0.100	0	0.440	0.100	0.300	0.0300	0	0.00367
28	983.28	7.53222e-03	3.69	1.76	0.102	0.0309	0.100	0	0	0	0.00250	0.100	0	0.440	0.100	0.300	0.0300	0	0.00342
29	986.81	7.40103e-03	3.69	1.76	0.102	0.0308	0.100	0	0	0	0.00261	0.100	0	0.440	0.100	0.300	0.0300	0	0.00375
30	990.35	7.30281e-03	3.69	1.76	0.102	0.0307	0.100	0	0	0	0.00272	0.100	0	0.440	0.100	0.300	0.0300	0	0.00370
31	993.88	7.20556e-03	3.69	1.76	0.102	0.0306	0.100	0	0	0	0.00283	0.100	0	0.440	0.100	0.300	0.0300	0	0.00361
32	997.40	7.07902e-03	3.69	1.76	0.102	0.0305	0.100	0	0	0	0.00293	0.100	0	0.440	0.100	0.300	0.0300	0	0.00341
33	1000.93	6.95486e-03	3.65	1.74	0.102	0.0304	0.100	0	0	0	0.00304	0.100	0	0.440	0.100	0.300	0.0300	0	0.00337
34	1004.45	6.859e-03	3.51	1.66	0.102	0.0303	0.100	0	0	0	0.00314	0.100	0	0.440	0.100	0.300	0.0300	0	0.00343
35	1007.97	6.80333e-03	3.37	1.59	0.102	0.0302	0.100	0	0	0	0.00324	0.100	0	0.440	0.100	0.300	0.0300	0	0.00330
36	1011.48	6.74851e-03	3.29	1.54	0.102	0.0301	0.100	0	0	0	0.00334	0.100	0	0.440	0.100	0.300	0.0300	0	0.00346
37	1014.99	6.67068e-03	3.29	1.54	0.102	0.0300	0.100	0	0	0	0.00344	0.100	0	0.440	0.100	0.300	0.0300	0	0.00349
38	1018.50	6.58154e-03	3.29	1.54	0.102	0.0298	0.100	0	0	0	0.00353	0.100	0	0.440	0.100	0.300	0.0300	0	0.00330
39	1022.01	6.5114e-03	3.29	1.54	0.102	0.0297	0.100	0	0	0	0.00363	0.100	0	0.440	0.100	0.300	0.0300	0	0.00381
40	1025.51	6.46834e-03	3.29	1.54	0.102	0.0296	0.100	0	0	0	0.00372	0.100	0	0.440	0.100	0.300	0.0300	0	0.00351
41	1029.01	6.44243e-03	3.29	1.54	0.102	0.0295	0.100	0	0	0	0.00381	0.100	0	0.440	0.100	0.300	0.0300	0	0.00322
42	1032.51	6.40717e-03	3.29	1.54	0.102	0.0294	0.100	0	0	0	0.00390	0.100	0	0.440	0.100	0.300	0.0300	0	0.00321
43	1036.01	6.35783e-03	3.29	1.54	0.102	0.0293	0.100	0	0	0	0.00399	0.100	0	0.440	0.100	0.300	0.0300	0	0.00335
44	1039.50	6.2978e-03	3.29	1.54	0.102	0.0292	0.100	0	0	0	0.00408	0.100	0	0.440	0.100	0.300	0.0300	0	0.00324
45	1042.98	6.26481e-03	3.29	1.54	0.102	0.0291	0.100	0	0	0	0.00416	0.100	0	0.440	0.100	0.300	0.0300	0	0.00325
46	1046.47	6.25516e-03	3.29	1.54	0.102	0.0291	0.100	0	0	0	0.00425	0.100	0	0.440	0.100	0.300	0.0300	0	0.00337
47	1049.95	6.25817e-03	3.29	1.54	0.102	0.0290	0.100	0	0	0	0.00433	0.100	0	0.440	0.100	0.300	0.0300	0	0.00328
48	1053.43	6.24823e-03	3.29	1.54	0.102	0.0289	0.100	0	0	0	0.00441	0.100	0	0.440	0.100	0.300	0.0300	0	0.00314
49	1056.91	6.22855e-03	3.29	1.54	0.102	0.0288	0.100	0	0	0	0.00449	0.100	0	0.440	0.100	0.300	0.0300	0	0.00308
