# hypstar_221231_radcal_L_211005_swir.dat
# Calibrated by Joel Kuusk, Tartu Observatory, University of Tartu, 2021-10-05
#
# Applied corrections:
# nonlinearity	hypstar_221231_nonlin_corr_coefs_210715.dat
# wavelength	hypstar_221231_wl_coefs_210714.dat
# thermal	none
# stray light	none
#
# L [mW m-2 nm-1 sr-1] = DN / inttime_ms * 1000 * cal_coef
# Pixel counting starts from 0
#
# px	wl	cal_coef	u_cal_coef(k=2)	u_lamp(k=1)	u_aging(k=1)	u_power(k=1)	u_align_lamp(k=1)	u_panel(k=1)	u_interp_panel(k=1)	u_align_panel(k=1)	u_wl_source(k=1)	u_lab_stray(k=1)	u_panel_backrefl(k=1)	u_dist(k=1)	u_align(k=1)	u_temp(k=1)	u_lin(k=1)	u_stray(k=1)	u_typeA(k=1)
0	883.27	5.70562e-04	1.61	0.613	0.102	0.0344	0.100	0.305	0.100	0.100	0.000532	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00684
1	886.86	5.10533e-04	1.61	0.613	0.102	0.0343	0.100	0.305	0.100	0.100	0.000143	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00567
2	890.45	4.88543e-04	1.61	0.613	0.102	0.0341	0.100	0.305	0.100	0.100	0.000265	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00524
3	894.04	4.68847e-04	1.61	0.613	0.102	0.0340	0.100	0.305	0.100	0.100	0.000681	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00568
4	897.63	4.4949e-04	1.61	0.613	0.102	0.0339	0.100	0.305	0.100	0.100	0.00110	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00546
5	901.22	4.29994e-04	3.66	1.76	0.102	0.0337	0.100	0.305	0.100	0.100	0.000363	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00498
6	904.81	4.13582e-04	3.66	1.76	0.102	0.0336	0.100	0.305	0.100	0.100	0.000146	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00491
7	908.39	3.95325e-04	3.66	1.76	0.102	0.0335	0.100	0.305	0.100	0.100	0.0000702	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00447
8	911.97	3.74407e-04	3.66	1.76	0.102	0.0333	0.100	0.305	0.100	0.100	0.000273	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00478
9	915.55	3.4676e-04	3.66	1.76	0.102	0.0332	0.100	0.305	0.100	0.100	0.000469	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00472
10	919.12	3.10159e-04	3.66	1.76	0.102	0.0331	0.100	0.305	0.100	0.100	0.000639	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00452
11	922.70	2.76893e-04	3.66	1.76	0.102	0.0329	0.100	0.305	0.100	0.100	0.000773	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00406
12	926.27	2.54701e-04	3.66	1.76	0.102	0.0328	0.100	0.305	0.100	0.100	0.000844	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00398
13	929.84	2.41383e-04	3.66	1.76	0.102	0.0327	0.100	0.305	0.100	0.100	0.000903	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00366
14	933.41	2.31949e-04	3.66	1.76	0.102	0.0326	0.100	0.305	0.100	0.100	0.000875	0.100	0.100	0.120	0.100	0.300	0.0300	0	0.00342
