# hypstar_221232_wl_coefs_210714.dat			
# Polynomial coefficients for wavelength scale			
# Wavelength [nm] = c0 + c1 * px + c2 * px^2 + ...)			
# px is pixel number, counting from 0			
# Residual standard deviation [nm]:			
# sigma_VNIR_L	0.07		
# sigma_VNIR_E	0.08		
# sigma_SWIR_L	0.13		
# sigma_SWIR_E	0.12		
#			
# row1 - c0, row2 - c1, ...			
# VNIR_L	VNIR_E	SWIR_L	SWIR_E
165.06475707961	164.937256328164	882.094676646589	881.918000399786
0.434442483459997	0.43482828362648	3.61333583118562	3.62388443259412
3.68979325558624e-05	3.6149764700373e-05	-0.00126099424860674	-0.00136852422275306
-7.57134749109944e-10	-1.7398607368626e-10	-1.81928766790706e-06	-1.5968129368292e-06
-3.23727326102275e-12	-3.38781282428423e-12	-1.27006003298318e-09	-9.83372104728589e-10
