# hypstar_120241_nonlin_corr_coefs_200728.dat	
# Polynomial coefficients for nonlinearity correction factor	
# Corrected_DN = DN / (c0 + c1 * DN + c2 * DN^2 + ...)	
# Uncertainty related to nonlinearity (percent, k=2):	
# u_VNIR	0.46
# u_SWIR	NA
# row1 - c0, row2 - c1, ...	
#VNIR	SWIR
0.999391809801613	0
4.23770032515518e-07	0
-7.11481029498829e-11	0
5.46459649469532e-15	0
-2.08775145360309e-19	0
3.45200332807652e-24	0
-2.10498790201303e-29	0
0	0
0	0
0	0
0	0
0	0
0	0
