# hypstar_221233_radcal_E_211101_swir.dat
# Calibrated by Joel Kuusk, Tartu Observatory, University of Tartu, 2021-11-01
#
# Applied corrections:
# nonlinearity	hypstar_221233_nonlin_corr_coefs_210715.dat
# wavelength	hypstar_221233_wl_coefs_210714.dat
# thermal	none
# stray light	none
#
# E [mW m-2 nm-1] = DN / inttime_ms * 1000 * cal_coef
# Pixel counting starts from 0
#
# px	wl	cal_coef	u_cal_coef(k=2)	u_lamp(k=1)	u_aging(k=1)	u_power(k=1)	u_align_lamp(k=1)	u_panel(k=1)	u_interp_panel(k=1)	u_align_panel(k=1)	u_wl_source(k=1)	u_lab_stray(k=1)	u_panel_backrefl(k=1)	u_dist(k=1)	u_align(k=1)	u_temp(k=1)	u_lin(k=1)	u_stray(k=1)	u_typeA(k=1)
0	882.80	2.83944e-02	1.78	0.613	0.110	0.0344	0.100	0	0	0	0.000618	0.100	0	0.440	0.100	0.300	0.305	0	0.0118
1	886.41	2.10287e-02	1.78	0.613	0.110	0.0343	0.100	0	0	0	0.000330	0.100	0	0.440	0.100	0.300	0.305	0	0.00996
2	890.02	1.95016e-02	1.78	0.613	0.110	0.0342	0.100	0	0	0	0.0000400	0.100	0	0.440	0.100	0.300	0.305	0	0.00813
3	893.63	1.87216e-02	1.78	0.613	0.110	0.0340	0.100	0	0	0	0.000253	0.100	0	0.440	0.100	0.300	0.305	0	0.00851
4	897.23	1.79758e-02	1.78	0.613	0.110	0.0339	0.100	0	0	0	0.000548	0.100	0	0.440	0.100	0.300	0.305	0	0.00722
5	900.83	1.71403e-02	3.74	1.76	0.110	0.0337	0.100	0	0	0	0.000614	0.100	0	0.440	0.100	0.300	0.305	0	0.00742
6	904.43	1.64562e-02	3.74	1.76	0.110	0.0336	0.100	0	0	0	0.000464	0.100	0	0.440	0.100	0.300	0.305	0	0.00757
7	908.03	1.57576e-02	3.74	1.76	0.110	0.0335	0.100	0	0	0	0.000317	0.100	0	0.440	0.100	0.300	0.305	0	0.00729
8	911.63	1.50006e-02	3.74	1.76	0.110	0.0333	0.100	0	0	0	0.000172	0.100	0	0.440	0.100	0.300	0.305	0	0.00645
9	915.22	1.41823e-02	3.74	1.76	0.110	0.0332	0.100	0	0	0	0.0000291	0.100	0	0.440	0.100	0.300	0.305	0	0.00660
10	918.81	1.30906e-02	3.74	1.76	0.110	0.0331	0.100	0	0	0	0.000111	0.100	0	0.440	0.100	0.300	0.305	0	0.00558
11	922.39	1.16767e-02	3.74	1.76	0.110	0.0330	0.100	0	0	0	0.000249	0.100	0	0.440	0.100	0.300	0.305	0	0.00523
12	925.98	1.04517e-02	3.74	1.76	0.110	0.0328	0.100	0	0	0	0.000385	0.100	0	0.440	0.100	0.300	0.305	0	0.00447
13	929.56	9.64841e-03	3.74	1.76	0.110	0.0327	0.100	0	0	0	0.000518	0.100	0	0.440	0.100	0.300	0.305	0	0.00423
14	933.14	9.14965e-03	3.74	1.76	0.110	0.0326	0.100	0	0	0	0.000650	0.100	0	0.440	0.100	0.300	0.305	0	0.00420
15	936.71	8.78655e-03	3.74	1.76	0.110	0.0325	0.100	0	0	0	0.000779	0.100	0	0.440	0.100	0.300	0.305	0	0.00391
16	940.29	8.5361e-03	3.74	1.76	0.110	0.0323	0.100	0	0	0	0.000906	0.100	0	0.440	0.100	0.300	0.305	0	0.00341
17	943.86	8.36167e-03	3.74	1.76	0.110	0.0322	0.100	0	0	0	0.00103	0.100	0	0.440	0.100	0.300	0.305	0	0.00392
18	947.43	8.20998e-03	3.74	1.76	0.110	0.0321	0.100	0	0	0	0.00115	0.100	0	0.440	0.100	0.300	0.305	0	0.00403
19	950.99	8.05143e-03	3.74	1.76	0.110	0.0320	0.100	0	0	0	0.00127	0.100	0	0.440	0.100	0.300	0.305	0	0.00369
20	954.56	7.90097e-03	3.74	1.76	0.110	0.0318	0.100	0	0	0	0.00139	0.100	0	0.440	0.100	0.300	0.305	0	0.00397
21	958.12	7.78283e-03	3.74	1.76	0.110	0.0317	0.100	0	0	0	0.00151	0.100	0	0.440	0.100	0.300	0.305	0	0.00370
22	961.67	7.66951e-03	3.74	1.76	0.110	0.0316	0.100	0	0	0	0.00163	0.100	0	0.440	0.100	0.300	0.305	0	0.00354
23	965.23	7.51517e-03	3.74	1.76	0.110	0.0315	0.100	0	0	0	0.00174	0.100	0	0.440	0.100	0.300	0.305	0	0.00380
24	968.78	7.34385e-03	3.74	1.76	0.110	0.0314	0.100	0	0	0	0.00185	0.100	0	0.440	0.100	0.300	0.305	0	0.00368
25	972.33	7.20472e-03	3.74	1.76	0.110	0.0313	0.100	0	0	0	0.00196	0.100	0	0.440	0.100	0.300	0.305	0	0.00340
26	975.87	7.0914e-03	3.74	1.76	0.110	0.0312	0.100	0	0	0	0.00207	0.100	0	0.440	0.100	0.300	0.305	0	0.00347
27	979.42	6.96296e-03	3.74	1.76	0.110	0.0310	0.100	0	0	0	0.00217	0.100	0	0.440	0.100	0.300	0.305	0	0.00361
28	982.96	6.8275e-03	3.74	1.76	0.110	0.0309	0.100	0	0	0	0.00228	0.100	0	0.440	0.100	0.300	0.305	0	0.00346
29	986.49	6.7076e-03	3.74	1.76	0.110	0.0308	0.100	0	0	0	0.00238	0.100	0	0.440	0.100	0.300	0.305	0	0.00336
30	990.03	6.61708e-03	3.74	1.76	0.110	0.0307	0.100	0	0	0	0.00248	0.100	0	0.440	0.100	0.300	0.305	0	0.00364
31	993.56	6.54354e-03	3.74	1.76	0.110	0.0306	0.100	0	0	0	0.00258	0.100	0	0.440	0.100	0.300	0.305	0	0.00321
32	997.09	6.4561e-03	3.74	1.76	0.110	0.0305	0.100	0	0	0	0.00268	0.100	0	0.440	0.100	0.300	0.305	0	0.00330
33	1000.61	6.36368e-03	3.72	1.74	0.110	0.0304	0.100	0	0	0	0.00277	0.100	0	0.440	0.100	0.300	0.305	0	0.00299
34	1004.14	6.2747e-03	3.58	1.67	0.110	0.0303	0.100	0	0	0	0.00287	0.100	0	0.440	0.100	0.300	0.305	0	0.00301
35	1007.65	6.21076e-03	3.44	1.59	0.110	0.0302	0.100	0	0	0	0.00296	0.100	0	0.440	0.100	0.300	0.305	0	0.00335
36	1011.17	6.16891e-03	3.35	1.54	0.110	0.0301	0.100	0	0	0	0.00305	0.100	0	0.440	0.100	0.300	0.305	0	0.00281
37	1014.68	6.1246e-03	3.35	1.54	0.110	0.0300	0.100	0	0	0	0.00314	0.100	0	0.440	0.100	0.300	0.305	0	0.00318
38	1018.20	6.06494e-03	3.35	1.54	0.110	0.0299	0.100	0	0	0	0.00323	0.100	0	0.440	0.100	0.300	0.305	0	0.00342
39	1021.70	5.98716e-03	3.35	1.54	0.110	0.0298	0.100	0	0	0	0.00332	0.100	0	0.440	0.100	0.300	0.305	0	0.00276
